corrida,latencia_espacios_ms,deadline_ms,status,duracion_ms
3,1000,1000,504,1028.0
3,1000,1000,200,1029.3
3,1000,1000,504,1022.4
3,1000,1000,504,1018.3
3,1000,1000,504,1018.8
3,1000,1000,504,1019.3
3,1000,1000,504,1019.1
3,1000,1000,504,1052.1
3,1000,1000,504,1050.3
3,1000,1000,504,1017.4
3,1000,1000,504,1020.1
3,1000,1000,504,1020.7
3,1000,1000,504,1030.9
3,1000,1000,504,1016.4
3,1000,1000,504,1020.2
3,1000,1000,504,1015.7
3,1000,1000,504,1015.6
3,1000,1000,504,1031.4
3,1000,1000,504,1027.1
3,1000,1000,504,1017.6
3,1000,1000,504,1017.0
3,1000,1000,504,1024.4
3,1000,1000,504,1036.4
3,1000,1000,504,1018.5
3,1000,1000,504,1014.9
3,1000,1000,504,1017.8
3,1000,1000,504,1016.1
3,1000,1000,504,1019.0
3,1000,1000,504,1025.8
1,1500,1000,504,1011.6
1,1500,1000,504,1028.9
1,1500,1000,504,1049.1
1,1500,1000,504,1037.1
1,1500,1000,504,1052.0
1,1500,1000,504,1040.6
1,1500,1000,504,1059.7
1,1500,1000,504,1083.8
1,1500,1000,504,1095.3
1,1500,1000,504,1074.7
1,1500,1000,504,1011.1
1,1500,1000,504,1010.9
1,1500,1000,504,1013.9
1,1500,1000,504,1011.5
1,1500,1000,504,1013.6
1,1500,1000,504,1012.6
1,1500,1000,504,1013.9
1,1500,1000,504,1014.6
1,1500,1000,504,1024.1
1,1500,1000,504,1027.2
1,1500,1000,504,1015.6
1,1500,1000,504,1011.8
1,1500,1000,504,1010.4
1,1500,1000,504,1013.9
1,1500,1000,504,1013.3
1,1500,1000,504,1012.6
1,1500,1000,504,1013.2
1,1500,1000,504,1018.5
1,1500,1000,504,1013.6
1,1500,1000,504,1025.4
1,1500,1000,504,1015.7
1,1500,1000,504,1011.7
1,1500,1000,504,1022.3
1,1500,1000,504,1032.8
1,1500,1000,504,1035.2
1,1500,1000,504,1037.0
1,1500,1000,504,1036.0
1,1500,1000,504,1029.7
1,1500,1000,504,1023.0
1,1500,1000,504,1030.8
1,1500,1000,504,1014.7
1,1500,1000,504,1009.9
1,1500,1000,504,1029.2
1,1500,1000,504,1041.9
1,1500,1000,504,1030.2
1,1500,1000,504,1051.4
1,1500,1000,504,1039.7
1,1500,1000,504,1029.9
1,1500,1000,504,1062.7
1,1500,1000,504,1039.0
1,1500,1000,504,1025.3
1,1500,1000,504,1024.2
1,1500,1000,504,1019.0
1,1500,1000,504,1017.1
1,1500,1000,504,1022.3
1,1500,1000,504,1032.0
1,1500,1000,504,1037.3
1,1500,1000,504,1040.2
1,1500,1000,504,1034.7
1,1500,1000,504,1042.1
1,1500,1000,504,1030.0
1,1500,1000,504,1019.5
1,1500,1000,504,1015.1
1,1500,1000,504,1019.6
1,1500,1000,504,1029.7
1,1500,1000,504,1034.6
1,1500,1000,504,1034.4
1,1500,1000,504,1025.2
1,1500,1000,504,1027.1
1,1500,1000,504,1042.4
1,1500,1000,504,1017.5
1,1500,1000,504,1020.9
1,1500,1000,504,1016.3
1,1500,1000,504,1013.3
1,1500,1000,504,1018.4
1,1500,1000,504,1017.1
1,1500,1000,504,1019.3
1,1500,1000,504,1020.7
1,1500,1000,504,1019.7
1,1500,1000,504,1022.3
1,1500,1000,504,1024.0
1,1500,1000,504,1032.2
1,1500,1000,504,1016.9
1,1500,1000,504,1015.0
1,1500,1000,504,1023.8
1,1500,1000,504,1021.7
1,1500,1000,504,1017.0
1,1500,1000,504,1020.7
1,1500,1000,504,1021.2
1,1500,1000,504,1025.5
1,1500,1000,504,1030.9
1,1500,1000,504,1025.9
1,1500,1000,504,1025.3
1,1500,1000,504,1012.5
1,1500,1000,504,1021.5
1,1500,1000,504,1014.5
1,1500,1000,504,1014.6
1,1500,1000,504,1018.1
1,1500,1000,504,1027.7
1,1500,1000,504,1029.8
1,1500,1000,504,1023.4
1,1500,1000,504,1020.3
1,1500,1000,504,1018.9
1,1500,1000,504,1016.5
1,1500,1000,504,1016.9
1,1500,1000,504,1016.3
1,1500,1000,504,1020.4
1,1500,1000,504,1027.3
1,1500,1000,504,1040.1
1,1500,1000,504,1031.8
1,1500,1000,504,1022.3
1,1500,1000,504,1025.3
1,1500,1000,504,1031.0
1,1500,1000,504,1032.1
1,1500,1000,504,1019.8
1,1500,1000,504,1021.0
1,1500,1000,504,1022.3
1,1500,1000,504,1015.7
1,1500,1000,504,1024.4
1,1500,1000,504,1027.3
1,1500,1000,504,1028.8
1,1500,1000,504,1031.8
1,1500,1000,504,1025.3
1,1500,1000,504,1013.7
1,1500,1000,504,1021.4
1,1500,1000,504,1017.5
1,1500,1000,504,1013.7
1,1500,1000,504,1014.3
1,1500,1000,504,1028.8
1,1500,1000,504,1049.1
1,1500,1000,504,1016.0
1,1500,1000,504,1014.1
1,1500,1000,504,1013.9
1,1500,1000,504,1023.9
1,1500,1000,504,1017.3
1,1500,1000,504,1012.7
1,1500,1000,504,1014.7
1,1500,1000,504,1017.9
1,1500,1000,504,1042.4
1,1500,1000,504,1034.0
1,1500,1000,504,1017.8
1,1500,1000,504,1013.6
1,1500,1000,504,1015.3
1,1500,1000,504,1015.1
1,1500,1000,504,1013.3
1,1500,1000,504,1013.6
1,1500,1000,504,1015.2
1,1500,1000,504,1016.6
1,1500,1000,504,1024.6
1,1500,1000,504,1024.3
1,1500,1000,504,1015.4
1,1500,1000,504,1016.3
1,1500,1000,504,1017.3
1,1500,1000,504,1023.7
1,1500,1000,504,1015.4
1,1500,1000,504,1018.3
1,1500,1000,504,1015.4
1,1500,1000,504,1015.3
1,1500,1000,504,1020.5
1,1500,1000,504,1047.5
1,1500,1000,504,1019.1
1,1500,1000,504,1014.0
1,1500,1000,504,1023.0
1,1500,1000,504,1017.0
1,1500,1000,504,1018.8
1,1500,1000,504,1017.3
1,1500,1000,504,1015.3
1,1500,1000,504,1014.1
1,1500,1000,504,1054.4
1,1500,1000,504,1048.2
1,1500,1000,504,1014.1
1,1500,1000,504,1017.6
1,1500,1000,504,1018.8
1,1500,1000,504,1010.9
1,1500,1000,504,1014.7
1,1500,1000,504,1020.3
1,1500,1000,504,1014.5
1,1500,1000,504,1014.3
1,1500,1000,504,1028.6
1,1500,1000,504,1024.0
1,1500,1000,504,1015.6
1,1500,1000,504,1018.6
1,1500,1000,504,1013.5
1,1500,1000,504,1011.9
1,1500,1000,504,1022.1
1,1500,1000,504,1014.0
1,1500,1000,504,1015.8
1,1500,1000,504,1016.8
1,1500,1000,504,1014.1
1,1500,1000,504,1015.5
1,1500,1000,504,1017.6
1,1500,1000,504,1014.7
1,1500,1000,504,1020.9
1,1500,1000,504,1016.7
1,1500,1000,504,1014.5
1,1500,1000,504,1015.6
1,1500,1000,504,1018.9
1,1500,1000,504,1013.9
1,1500,1000,504,1011.7
1,1500,1000,504,1015.6
2,1500,1000,504,1006.8
2,1500,1000,504,1005.3
2,1500,1000,504,1002.1
2,1500,1000,504,1002.4
2,1500,1000,504,1003.0
2,1500,1000,504,1003.1
2,1500,1000,504,1005.4
2,1500,1000,504,1007.1
2,1500,1000,504,1006.8
2,1500,1000,504,1015.0
2,1500,1000,504,1013.3
2,1500,1000,504,1023.9
2,1500,1000,504,1025.6
2,1500,1000,504,1031.7
2,1500,1000,504,1022.6
2,1500,1000,504,1029.1
2,1500,1000,504,1026.3
2,1500,1000,504,1023.8
2,1500,1000,504,1023.8
2,1500,1000,504,1024.7
2,1500,1000,504,1021.0
2,1500,1000,504,1024.0
2,1500,1000,504,1037.6
2,1500,1000,504,1042.8
2,1500,1000,504,1047.3
2,1500,1000,504,1068.4
2,1500,1000,504,1058.0
2,1500,1000,504,1051.0
2,1500,1000,504,1070.1
2,1500,1000,504,1057.9
2,1500,1000,504,1017.3
2,1500,1000,504,1008.3
2,1500,1000,504,1017.1
2,1500,1000,504,1015.6
2,1500,1000,504,1018.0
2,1500,1000,504,1029.4
2,1500,1000,504,1026.3
2,1500,1000,504,1020.5
2,1500,1000,504,1034.5
2,1500,1000,504,1034.1
2,1500,1000,504,1015.1
2,1500,1000,504,1011.5
2,1500,1000,504,1011.2
2,1500,1000,504,1013.3
2,1500,1000,504,1023.5
2,1500,1000,504,1027.2
2,1500,1000,504,1028.3
2,1500,1000,504,1042.8
2,1500,1000,504,1035.8
2,1500,1000,504,1036.2
2,1500,1000,504,1019.8
2,1500,1000,504,1028.0
2,1500,1000,504,1016.1
2,1500,1000,504,1015.2
2,1500,1000,504,1014.9
2,1500,1000,504,1013.6
2,1500,1000,504,1013.0
2,1500,1000,504,1010.2
2,1500,1000,504,1022.3
2,1500,1000,504,1022.3
2,1500,1000,504,1027.1
2,1500,1000,504,1020.2
2,1500,1000,504,1025.0
2,1500,1000,504,1027.2
2,1500,1000,504,1018.5
2,1500,1000,504,1010.1
2,1500,1000,504,1014.0
2,1500,1000,504,1014.5
2,1500,1000,504,1015.7
2,1500,1000,504,1014.0
2,1500,1000,504,1014.4
2,1500,1000,504,1018.9
2,1500,1000,504,1020.2
2,1500,1000,504,1022.1
2,1500,1000,504,1013.5
2,1500,1000,504,1011.9
2,1500,1000,504,1017.4
2,1500,1000,504,1018.1
2,1500,1000,504,1011.7
2,1500,1000,504,1016.7
2,1500,1000,504,1009.5
2,1500,1000,504,1010.7
2,1500,1000,504,1016.3
2,1500,1000,504,1010.8
2,1500,1000,504,1012.6
2,1500,1000,504,1010.4
2,1500,1000,504,1017.8
2,1500,1000,504,1029.7
2,1500,1000,504,1019.2
2,1500,1000,504,1020.2
2,1500,1000,504,1012.4
2,1500,1000,504,1010.9
2,1500,1000,504,1014.8
2,1500,1000,504,1011.5
2,1500,1000,504,1013.2
2,1500,1000,504,1021.6
2,1500,1000,504,1020.2
2,1500,1000,504,1021.1
2,1500,1000,504,1019.4
2,1500,1000,504,1027.6
2,1500,1000,504,1012.9
2,1500,1000,504,1013.2
2,1500,1000,504,1013.8
2,1500,1000,504,1011.9
2,1500,1000,504,1018.6
2,1500,1000,504,1016.7
2,1500,1000,504,1014.2
2,1500,1000,504,1019.4
2,1500,1000,504,1019.9
2,1500,1000,504,1017.6
2,1500,1000,504,1013.3
2,1500,1000,504,1017.2
2,1500,1000,504,1012.3
2,1500,1000,504,1014.4
2,1500,1000,504,1017.3
2,1500,1000,504,1013.7
2,1500,1000,504,1020.5
2,1500,1000,504,1026.9
2,1500,1000,504,1024.7
2,1500,1000,504,1027.0
2,1500,1000,504,1014.5
2,1500,1000,504,1020.3
2,1500,1000,504,1018.1
2,1500,1000,504,1014.8
2,1500,1000,504,1018.5
2,1500,1000,504,1018.8
2,1500,1000,504,1013.5
2,1500,1000,504,1021.1
2,1500,1000,504,1024.0
2,1500,1000,504,1022.5
2,1500,1000,504,1017.1
2,1500,1000,504,1019.5
2,1500,1000,504,1013.1
2,1500,1000,504,1017.1
2,1500,1000,504,1024.4
2,1500,1000,504,1018.5
2,1500,1000,504,1022.8
2,1500,1000,504,1023.7
2,1500,1000,504,1022.4
2,1500,1000,504,1029.8
2,1500,1000,504,1018.3
2,1500,1000,504,1019.2
2,1500,1000,504,1015.0
2,1500,1000,504,1020.4
2,1500,1000,504,1017.1
2,1500,1000,504,1017.2
2,1500,1000,504,1026.1
2,1500,1000,504,1034.9
2,1500,1000,504,1025.9
2,1500,1000,504,1023.6
2,1500,1000,504,1018.0
2,1500,1000,504,1020.6
2,1500,1000,504,1018.5
2,1500,1000,504,1018.6
2,1500,1000,504,1015.5
2,1500,1000,504,1015.6
2,1500,1000,504,1019.7
2,1500,1000,504,1021.1
2,1500,1000,504,1022.5
2,1500,1000,504,1026.2
2,1500,1000,504,1022.0
2,1500,1000,504,1024.4
2,1500,1000,504,1018.3
2,1500,1000,504,1015.5
2,1500,1000,504,1015.0
2,1500,1000,504,1020.2
2,1500,1000,504,1019.0
2,1500,1000,504,1030.7
2,1500,1000,504,1016.8
2,1500,1000,504,1024.2
2,1500,1000,504,1019.8
2,1500,1000,504,1022.7
2,1500,1000,504,1024.4
2,1500,1000,504,1018.2
2,1500,1000,504,1018.5
2,1500,1000,504,1015.8
2,1500,1000,504,1019.3
2,1500,1000,504,1032.6
2,1500,1000,504,1028.5
2,1500,1000,504,1040.9
2,1500,1000,504,1016.5
2,1500,1000,504,1021.5
2,1500,1000,504,1021.0
2,1500,1000,504,1014.0
2,1500,1000,504,1014.0
2,1500,1000,504,1013.1
2,1500,1000,504,1032.6
2,1500,1000,504,1048.6
2,1500,1000,504,1020.6
2,1500,1000,504,1043.7
2,1500,1000,504,1014.2
2,1500,1000,504,1016.2
2,1500,1000,504,1017.0
2,1500,1000,504,1017.0
2,1500,1000,504,1015.6
2,1500,1000,504,1017.3
2,1500,1000,504,1025.1
2,1500,1000,504,1018.8
2,1500,1000,504,1030.4
2,1500,1000,504,1019.7
3,1500,1000,504,1021.7
3,1500,1000,504,1026.9
3,1500,1000,504,1033.4
3,1500,1000,504,1046.4
3,1500,1000,504,1038.5
3,1500,1000,504,1033.7
3,1500,1000,504,1047.2
3,1500,1000,504,1030.8
3,1500,1000,504,1041.0
3,1500,1000,504,1049.4
3,1500,1000,504,1017.0
3,1500,1000,504,1017.2
3,1500,1000,504,1023.7
3,1500,1000,504,1018.6
3,1500,1000,504,1018.4
3,1500,1000,504,1021.4
3,1500,1000,504,1020.8
3,1500,1000,504,1024.4
3,1500,1000,504,1017.3
3,1500,1000,504,1025.3
3,1500,1000,504,1016.6
3,1500,1000,504,1020.4
3,1500,1000,504,1016.2
3,1500,1000,504,1020.6
3,1500,1000,504,1018.6
3,1500,1000,504,1018.1
3,1500,1000,504,1020.6
3,1500,1000,504,1018.0
3,1500,1000,504,1017.0
3,1500,1000,504,1021.9
3,1500,1000,504,1017.8
3,1500,1000,504,1016.2
3,1500,1000,504,1016.9
3,1500,1000,504,1023.8
3,1500,1000,504,1022.3
3,1500,1000,504,1013.3
3,1500,1000,504,1014.1
3,1500,1000,504,1014.6
3,1500,1000,504,1014.5
3,1500,1000,504,1019.9
3,1500,1000,504,1013.4
3,1500,1000,504,1013.4
3,1500,1000,504,1017.0
3,1500,1000,504,1020.6
3,1500,1000,504,1018.5
3,1500,1000,504,1016.1
3,1500,1000,504,1014.5
3,1500,1000,504,1014.7
3,1500,1000,504,1020.5
3,1500,1000,504,1026.6
3,1500,1000,504,1023.0
3,1500,1000,504,1017.6
3,1500,1000,504,1016.5
3,1500,1000,504,1019.9
3,1500,1000,504,1020.9
3,1500,1000,504,1020.7
3,1500,1000,504,1018.7
3,1500,1000,504,1020.7
3,1500,1000,504,1022.9
3,1500,1000,504,1022.6
3,1500,1000,504,1047.7
3,1500,1000,504,1045.4
3,1500,1000,504,1038.5
3,1500,1000,504,1022.1
3,1500,1000,504,1022.9
3,1500,1000,504,1024.4
3,1500,1000,504,1026.7
3,1500,1000,504,1022.3
3,1500,1000,504,1019.4
3,1500,1000,504,1027.8
3,1500,1000,504,1034.9
3,1500,1000,504,1032.0
3,1500,1000,504,1018.3
3,1500,1000,504,1010.8
3,1500,1000,504,1010.8
3,1500,1000,504,1010.9
3,1500,1000,504,1016.9
3,1500,1000,504,1014.6
3,1500,1000,504,1017.3
3,1500,1000,504,1017.9
3,1500,1000,504,1008.3
3,1500,1000,504,1008.7
3,1500,1000,504,1007.3
3,1500,1000,504,999.2
3,1500,1000,504,1001.9
3,1500,1000,504,1000.9
3,1500,1000,504,1006.3
3,1500,1000,504,1013.2
3,1500,1000,504,1012.1
3,1500,1000,504,1011.9
3,1500,1000,504,1004.8
3,1500,1000,504,1010.0
3,1500,1000,504,1011.2
3,1500,1000,504,1010.3
3,1500,1000,504,1010.2
3,1500,1000,504,1008.5
3,1500,1000,504,1009.5
3,1500,1000,504,1011.9
3,1500,1000,504,1010.8
3,1500,1000,504,1019.8
3,1500,1000,504,1007.8
3,1500,1000,504,1013.7
3,1500,1000,504,1015.8
3,1500,1000,504,1014.1
3,1500,1000,504,1010.7
3,1500,1000,504,1017.7
3,1500,1000,504,1005.8
3,1500,1000,504,1013.4
3,1500,1000,504,1010.7
3,1500,1000,504,1010.1
3,1500,1000,504,1011.1
3,1500,1000,504,1010.9
3,1500,1000,504,1012.8
3,1500,1000,504,1014.9
3,1500,1000,504,1009.5
3,1500,1000,504,1016.1
3,1500,1000,504,1010.0
3,1500,1000,504,1016.6
3,1500,1000,504,1011.2
3,1500,1000,504,1010.9
3,1500,1000,504,1014.1
3,1500,1000,504,1012.5
3,1500,1000,504,1010.3
3,1500,1000,504,1010.6
3,1500,1000,504,1008.5
3,1500,1000,504,1018.2
3,1500,1000,504,1009.5
3,1500,1000,504,1019.9
3,1500,1000,504,1007.1
3,1500,1000,504,1010.8
3,1500,1000,504,1011.3
3,1500,1000,504,1008.2
3,1500,1000,504,1007.1
3,1500,1000,504,1006.6
3,1500,1000,504,1015.2
3,1500,1000,504,1022.8
3,1500,1000,504,1010.3
3,1500,1000,504,1016.1
3,1500,1000,504,1014.6
3,1500,1000,504,1014.1
3,1500,1000,504,1010.4
3,1500,1000,504,1012.2
3,1500,1000,504,1010.2
3,1500,1000,504,1009.4
3,1500,1000,504,1016.6
3,1500,1000,504,1025.8
3,1500,1000,504,1011.4
3,1500,1000,504,1018.2
3,1500,1000,504,1016.0
3,1500,1000,504,1022.2
3,1500,1000,504,1012.8
3,1500,1000,504,1015.7
3,1500,1000,504,1022.2
3,1500,1000,504,1021.1
3,1500,1000,504,1017.4
3,1500,1000,504,1014.7
3,1500,1000,504,1014.9
3,1500,1000,504,1014.9
3,1500,1000,504,1015.7
3,1500,1000,504,1012.9
3,1500,1000,504,1010.7
3,1500,1000,504,1019.3
3,1500,1000,504,1022.1
3,1500,1000,504,1022.3
3,1500,1000,504,1013.9
3,1500,1000,504,1022.1
3,1500,1000,504,1015.9
3,1500,1000,504,1016.8
3,1500,1000,504,1009.7
3,1500,1000,504,1010.8
3,1500,1000,504,1009.3
3,1500,1000,504,1018.1
3,1500,1000,504,1015.0
3,1500,1000,504,1015.3
3,1500,1000,504,1016.3
3,1500,1000,504,1018.7
3,1500,1000,504,1014.3
3,1500,1000,504,1020.7
3,1500,1000,504,1011.4
3,1500,1000,504,1015.1
3,1500,1000,504,1012.0
3,1500,1000,504,1013.1
3,1500,1000,504,1015.1
3,1500,1000,504,1015.0
3,1500,1000,504,1015.5
3,1500,1000,504,1014.5
3,1500,1000,504,1017.3
3,1500,1000,504,1017.0
3,1500,1000,504,1013.8
3,1500,1000,504,1012.8
3,1500,1000,504,1011.6
3,1500,1000,504,1016.8
3,1500,1000,504,1013.3
3,1500,1000,504,1016.9
3,1500,1000,504,1016.1
3,1500,1000,504,1015.5
3,1500,1000,504,1017.3
3,1500,1000,504,1016.7
3,1500,1000,504,1011.1
3,1500,1000,504,1010.1
1,2000,1000,504,1023.0
1,2000,1000,504,1037.8
1,2000,1000,504,1041.2
1,2000,1000,504,1029.7
1,2000,1000,504,1042.8
1,2000,1000,504,1038.0
1,2000,1000,504,1050.8
1,2000,1000,504,1069.7
1,2000,1000,504,1080.0
1,2000,1000,504,1068.2
1,2000,1000,504,1018.2
1,2000,1000,504,1021.9
1,2000,1000,504,1027.0
1,2000,1000,504,1029.0
1,2000,1000,504,1029.1
1,2000,1000,504,1028.3
1,2000,1000,504,1028.8
1,2000,1000,504,1030.7
1,2000,1000,504,1040.4
1,2000,1000,504,1036.4
1,2000,1000,504,1019.9
1,2000,1000,504,1021.7
1,2000,1000,504,1027.8
1,2000,1000,504,1031.8
1,2000,1000,504,1030.0
1,2000,1000,504,1031.5
1,2000,1000,504,1062.4
1,2000,1000,504,1044.1
1,2000,1000,504,1033.6
1,2000,1000,504,1039.0
1,2000,1000,504,1020.6
1,2000,1000,504,1024.0
1,2000,1000,504,1020.8
1,2000,1000,504,1020.3
1,2000,1000,504,1025.4
1,2000,1000,504,1027.5
1,2000,1000,504,1025.0
1,2000,1000,504,1021.8
1,2000,1000,504,1017.9
1,2000,1000,504,1023.1
1,2000,1000,504,1022.2
1,2000,1000,504,1022.8
1,2000,1000,504,1034.6
1,2000,1000,504,1036.8
1,2000,1000,504,1034.3
1,2000,1000,504,1029.0
1,2000,1000,504,1027.8
1,2000,1000,504,1027.2
1,2000,1000,504,1025.4
1,2000,1000,504,1031.8
1,2000,1000,504,1031.8
1,2000,1000,504,1015.2
1,2000,1000,504,1025.8
1,2000,1000,504,1029.3
1,2000,1000,504,1022.4
1,2000,1000,504,1028.0
1,2000,1000,504,1042.4
1,2000,1000,504,1039.7
1,2000,1000,504,1054.9
1,2000,1000,504,1047.9
1,2000,1000,504,1023.4
1,2000,1000,504,1014.7
1,2000,1000,504,1016.1
1,2000,1000,504,1019.7
1,2000,1000,504,1026.9
1,2000,1000,504,1020.6
1,2000,1000,504,1026.4
1,2000,1000,504,1038.7
1,2000,1000,504,1041.0
1,2000,1000,504,1052.2
1,2000,1000,504,1018.8
1,2000,1000,504,1017.6
1,2000,1000,504,1020.0
1,2000,1000,504,1015.9
1,2000,1000,504,1020.7
1,2000,1000,504,1021.7
1,2000,1000,504,1042.5
1,2000,1000,504,1048.3
1,2000,1000,504,1046.0
1,2000,1000,504,1062.0
1,2000,1000,504,1010.3
1,2000,1000,504,1014.3
1,2000,1000,504,1012.4
1,2000,1000,504,1006.4
1,2000,1000,504,1013.4
1,2000,1000,504,1026.7
1,2000,1000,504,1011.8
1,2000,1000,504,1022.3
1,2000,1000,504,1007.0
1,2000,1000,504,1023.0
1,2000,1000,504,1016.1
1,2000,1000,504,1011.9
1,2000,1000,504,1005.7
1,2000,1000,504,1005.0
1,2000,1000,504,1015.2
1,2000,1000,504,1016.5
1,2000,1000,504,1005.2
1,2000,1000,504,1009.4
1,2000,1000,504,1009.5
1,2000,1000,504,1016.1
1,2000,1000,504,1021.8
1,2000,1000,504,1030.5
1,2000,1000,504,1008.4
1,2000,1000,504,1007.1
1,2000,1000,504,1009.2
1,2000,1000,504,1020.9
1,2000,1000,504,1018.1
1,2000,1000,504,1013.0
1,2000,1000,504,1027.1
1,2000,1000,504,1022.0
1,2000,1000,504,1024.3
1,2000,1000,504,1017.5
1,2000,1000,504,1011.3
1,2000,1000,504,1010.0
1,2000,1000,504,1032.5
1,2000,1000,504,1044.2
1,2000,1000,504,1027.6
1,2000,1000,504,1017.8
1,2000,1000,504,1010.4
1,2000,1000,504,1023.2
1,2000,1000,504,1018.4
1,2000,1000,504,1023.8
1,2000,1000,504,1025.9
1,2000,1000,504,1023.5
1,2000,1000,504,1036.7
1,2000,1000,504,1035.2
1,2000,1000,504,1017.2
1,2000,1000,504,1011.5
1,2000,1000,504,1021.2
1,2000,1000,504,1039.7
1,2000,1000,504,1030.0
1,2000,1000,504,1029.4
1,2000,1000,504,1020.0
1,2000,1000,504,1016.7
1,2000,1000,504,1017.2
1,2000,1000,504,1029.4
1,2000,1000,504,1032.7
1,2000,1000,504,1035.3
1,2000,1000,504,1028.6
1,2000,1000,504,1028.4
1,2000,1000,504,1014.3
1,2000,1000,504,1011.2
1,2000,1000,504,1017.3
1,2000,1000,504,1019.5
1,2000,1000,504,1036.8
1,2000,1000,504,1048.1
1,2000,1000,504,1048.5
1,2000,1000,504,1030.8
1,2000,1000,504,1035.6
1,2000,1000,504,1030.3
1,2000,1000,504,1017.0
1,2000,1000,504,1014.0
1,2000,1000,504,1016.8
1,2000,1000,504,1015.4
1,2000,1000,504,1012.1
1,2000,1000,504,1024.0
1,2000,1000,504,1023.5
1,2000,1000,504,1024.5
1,2000,1000,504,1011.6
1,2000,1000,504,1024.4
1,2000,1000,504,1024.6
1,2000,1000,504,1028.5
1,2000,1000,504,1022.5
1,2000,1000,504,1032.7
1,2000,1000,504,1011.6
1,2000,1000,504,1010.8
1,2000,1000,504,1022.6
1,2000,1000,504,1023.0
1,2000,1000,504,1013.8
1,2000,1000,504,1023.4
1,2000,1000,504,1027.0
1,2000,1000,504,1023.2
1,2000,1000,504,1018.8
1,2000,1000,504,1028.4
1,2000,1000,504,1013.0
1,2000,1000,504,1012.3
1,2000,1000,504,1018.9
1,2000,1000,504,1019.7
1,2000,1000,504,1015.4
1,2000,1000,504,1026.6
1,2000,1000,504,1020.0
1,2000,1000,504,1013.2
1,2000,1000,504,1022.5
1,2000,1000,504,1021.8
1,2000,1000,504,1008.9
1,2000,1000,504,1014.3
1,2000,1000,504,1021.3
1,2000,1000,504,1020.6
1,2000,1000,504,1022.2
1,2000,1000,504,1018.0
1,2000,1000,504,1017.8
1,2000,1000,504,1021.2
1,2000,1000,504,1028.1
1,2000,1000,504,1031.5
1,2000,1000,504,1021.0
1,2000,1000,504,1018.7
1,2000,1000,504,1019.6
1,2000,1000,504,1017.0
1,2000,1000,504,1015.9
1,2000,1000,504,1018.7
2,2000,1000,504,1019.0
2,2000,1000,504,1016.0
2,2000,1000,504,1030.6
2,2000,1000,504,1035.3
2,2000,1000,504,1034.3
2,2000,1000,504,1042.1
2,2000,1000,504,1036.8
2,2000,1000,504,1036.2
2,2000,1000,504,1046.2
2,2000,1000,504,1056.8
2,2000,1000,504,1015.4
2,2000,1000,504,1013.5
2,2000,1000,504,1019.6
2,2000,1000,504,1015.0
2,2000,1000,504,1013.4
2,2000,1000,504,1015.5
2,2000,1000,504,1021.6
2,2000,1000,504,1033.4
2,2000,1000,504,1044.3
2,2000,1000,504,1047.9
2,2000,1000,504,1016.7
2,2000,1000,504,1019.5
2,2000,1000,504,1020.8
2,2000,1000,504,1015.0
2,2000,1000,504,1015.8
2,2000,1000,504,1015.3
2,2000,1000,504,1021.4
2,2000,1000,504,1037.6
2,2000,1000,504,1032.9
2,2000,1000,504,1025.3
2,2000,1000,504,1020.0
2,2000,1000,504,1021.1
2,2000,1000,504,1019.4
2,2000,1000,504,1018.8
2,2000,1000,504,1020.5
2,2000,1000,504,1019.5
2,2000,1000,504,1016.3
2,2000,1000,504,1013.4
2,2000,1000,504,1023.5
2,2000,1000,504,1023.4
2,2000,1000,504,1014.9
2,2000,1000,504,1016.8
2,2000,1000,504,1016.4
2,2000,1000,504,1019.2
2,2000,1000,504,1018.2
2,2000,1000,504,1023.4
2,2000,1000,504,1016.9
2,2000,1000,504,1018.9
2,2000,1000,504,1024.7
2,2000,1000,504,1022.2
2,2000,1000,504,1017.1
2,2000,1000,504,1021.1
2,2000,1000,504,1016.2
2,2000,1000,504,1015.8
2,2000,1000,504,1014.8
2,2000,1000,504,1016.4
2,2000,1000,504,1019.4
2,2000,1000,504,1024.7
2,2000,1000,504,1016.5
2,2000,1000,504,1020.9
2,2000,1000,504,1015.4
2,2000,1000,504,1020.1
2,2000,1000,504,1017.6
2,2000,1000,504,1021.8
2,2000,1000,504,1021.8
2,2000,1000,504,1016.9
2,2000,1000,504,1015.4
2,2000,1000,504,1017.0
2,2000,1000,504,1023.0
2,2000,1000,504,1032.8
2,2000,1000,504,1017.5
2,2000,1000,504,1016.9
2,2000,1000,504,1018.9
2,2000,1000,504,1021.0
2,2000,1000,504,1017.8
2,2000,1000,504,1014.3
2,2000,1000,504,1020.3
2,2000,1000,504,1016.8
2,2000,1000,504,1027.2
2,2000,1000,504,1039.9
2,2000,1000,504,1020.1
2,2000,1000,504,1017.7
2,2000,1000,504,1019.9
2,2000,1000,504,1017.8
2,2000,1000,504,1023.4
2,2000,1000,504,1024.6
2,2000,1000,504,1024.1
2,2000,1000,504,1021.0
2,2000,1000,504,1020.4
2,2000,1000,504,1030.0
2,2000,1000,504,1020.9
2,2000,1000,504,1017.7
2,2000,1000,504,1021.8
2,2000,1000,504,1020.3
2,2000,1000,504,1027.2
2,2000,1000,504,1026.9
2,2000,1000,504,1025.4
2,2000,1000,504,1020.2
2,2000,1000,504,1017.6
2,2000,1000,504,1029.1
2,2000,1000,504,1017.7
2,2000,1000,504,1018.2
